s1_entity_id	candidate_entity_id	blocking_methods	num_blockers	max_block_score
S1-76146608	S3-600973282	name_fuzzy	1	0.7857142857142857
S1-76146608	S3-604575230	name_fuzzy	1	0.7586206896551724
S1-76146608	S3-60968341	name_token	1	2.0
S1-76146608	S3-611398337	address,name_char_tfidf,name_fuzzy,name_token	4	6.0
S1-76146608	S3-611805860	name_token	1	2.0
S1-76146608	S3-657563048	name_token	1	2.0
S1-76146608	S3-668907666	name_fuzzy	1	0.7450980392156863
S1-76146608	S3-719588714	name_fuzzy	1	0.7777777777777779
S1-76146608	S3-734272775	name_token	1	2.0
S1-76146608	S3-758241684	name_fuzzy	1	0.7457627118644068
S1-76146608	S3-763558803	name_fuzzy	1	0.7857142857142857
S1-76146608	S3-781297573	name_token	1	2.0
S1-76146608	S3-80197339	name_token	1	2.0
S1-76146608	S3-821228910	name_fuzzy	1	0.75
S1-76146608	S3-89546440	name_fuzzy	1	0.7575757575757575
S1-76146608	S3-920894117	name_fuzzy	1	0.75
S1-76146608	S3-942170158	name_fuzzy	1	0.7636363636363638
S1-76146608	S3-95657737	name_token	1	3.0
S1-76146608	S3-961941874	name_token	1	2.0
S1-76146608	S3-967350578	name_token	1	2.0
S1-76146608	S3-968111746	address	1	4.0
S1-76146608	S3-975443902	name_fuzzy,name_token	2	2.0
S1-76146608	S3-986658752	name_token	1	2.0
S1-76146608	S3-987921206	address,name_char_tfidf,name_fuzzy,name_token	4	5.0
S1-76146608	S3-995594010	name_fuzzy	1	0.7636363636363638
S1-761643903	S2-129457197	name_fuzzy	1	0.5714285714285714
S1-761643903	S2-147922412	name_fuzzy	1	0.6111111111111112
S1-761643903	S2-148276013	name_char_tfidf,name_fuzzy,name_token	3	2.0
S1-761643903	S2-14848438	name_token	1	2.0
S1-761643903	S2-177498220	address	1	4.0
S1-761643903	S2-192300951	name_token	1	2.0
S1-761643903	S2-193655343	name_token	1	3.0
S1-761643903	S2-211121716	name_fuzzy	1	0.6285714285714286
S1-761643903	S2-264235719	name_char_tfidf,name_fuzzy,name_token	3	2.0
S1-761643903	S2-273218824	address	1	4.0
S1-761643903	S2-305010021	name_fuzzy	1	0.6190476190476191
S1-761643903	S2-344083635	name_char_tfidf	1	0.3890379042145058
S1-761643903	S2-345516947	name_fuzzy	1	0.5652173913043479
S1-761643903	S2-350377341	name_fuzzy,name_token	2	2.0
S1-761643903	S2-45865141	name_char_tfidf,name_fuzzy,name_token	3	2.0
S1-761643903	S2-468629880	address	1	4.0
S1-761643903	S2-511252557	name_fuzzy,name_token	2	2.0
S1-761643903	S2-523101352	name_char_tfidf,name_fuzzy,name_token	3	2.0
S1-761643903	S2-53627109	name_char_tfidf,name_fuzzy,name_token	3	2.0
S1-761643903	S2-576270563	name_token	1	2.0
S1-761643903	S2-585302850	address	1	4.0
S1-761643903	S2-620659535	address	1	4.0
S1-761643903	S2-676596968	name_char_tfidf,name_token	2	2.0
S1-761643903	S2-698680089	name_char_tfidf,name_fuzzy,name_token	3	2.0
S1-761643903	S2-698693361	name_fuzzy	1	0.5625
S1-761643903	S2-715413028	name_fuzzy	1	0.6060606060606061
S1-761643903	S2-717809662	address,name_char_tfidf,name_fuzzy,name_token	4	10.0
S1-761643903	S2-75959390	name_char_tfidf,name_fuzzy,name_token	3	2.0
S1-761643903	S2-762485890	address	1	4.0
S1-761643903	S2-841077156	address	1	4.0
S1-761643903	S2-911105911	name_char_tfidf,name_fuzzy	2	0.6666666666666667
S1-761643903	S2-93936962	address	1	4.0
S1-761643903	S2-972356251	name_fuzzy	1	0.5833333333333333
S1-761643903	S2-979152019	name_char_tfidf,name_fuzzy	2	0.6451612903225806
S1-761643903	S2-981042246	name_token	1	2.0
S1-761643903	S3-101903094	address	1	4.0
S1-761643903	S3-12262859	name_token	1	2.0
S1-761643903	S3-135249363	address	1	4.0
S1-761643903	S3-147530634	name_token	1	2.0
S1-761643903	S3-166339268	name_fuzzy	1	0.6111111111111112
S1-761643903	S3-17495277	name_char_tfidf	1	0.39004922108514517
S1-761643903	S3-187799435	name_char_tfidf,name_fuzzy,name_token	3	2.0
S1-761643903	S3-188551640	name_char_tfidf,name_fuzzy	2	0.6060606060606061
S1-761643903	S3-189553313	address	1	6.0
S1-761643903	S3-193258018	name_fuzzy	1	0.6153846153846154
S1-761643903	S3-196600168	name_char_tfidf,name_fuzzy,name_token	3	2.0
S1-761643903	S3-203582621	name_char_tfidf,name_fuzzy,name_token	3	2.0
S1-761643903	S3-204818060	address	1	4.0
S1-761643903	S3-223639614	address	1	4.0
S1-761643903	S3-224405850	name_char_tfidf,name_fuzzy,name_token	3	2.0
S1-761643903	S3-226524657	address	1	4.0
S1-761643903	S3-234829632	name_fuzzy	1	0.625
S1-761643903	S3-269028321	name_char_tfidf,name_fuzzy,name_token	3	2.0
S1-761643903	S3-288089967	name_char_tfidf,name_fuzzy,name_token	3	3.0
S1-761643903	S3-292871789	name_char_tfidf,name_fuzzy,name_token	3	2.0
S1-761643903	S3-29569789	name_fuzzy,name_token	2	3.0
S1-761643903	S3-306033840	address	1	4.0
S1-761643903	S3-345912159	name_fuzzy	1	0.5714285714285714
S1-761643903	S3-362197035	address	1	4.0
S1-761643903	S3-362532700	address	1	5.0
S1-761643903	S3-374363503	name_char_tfidf,name_token	2	2.0
S1-761643903	S3-397609281	name_token	1	2.0
S1-761643903	S3-399516596	name_fuzzy,name_token	2	2.0
S1-761643903	S3-412642149	name_fuzzy	1	0.5882352941176471
S1-761643903	S3-418571263	name_token	1	2.0
S1-761643903	S3-43789266	address	1	4.0
S1-761643903	S3-44528784	name_char_tfidf,name_fuzzy,name_token	3	3.0
S1-761643903	S3-458300314	address	1	4.0
S1-761643903	S3-460611554	name_fuzzy,name_token	2	2.0
S1-761643903	S3-465050822	name_char_tfidf,name_token	2	2.0
S1-761643903	S3-481168873	name_char_tfidf,name_fuzzy	2	0.6486486486486487
S1-761643903	S3-492001286	name_char_tfidf,name_fuzzy	2	0.6046511627906976
S1-761643903	S3-516492093	name_fuzzy	1	0.6060606060606061
S1-761643903	S3-521282332	address	1	4.0
S1-761643903	S3-521461358	name_token	1	3.0
S1-761643903	S3-525827762	address	1	4.0
S1-761643903	S3-562025620	name_char_tfidf,name_fuzzy,name_token	3	3.0
S1-761643903	S3-567986589	name_token	1	2.0
S1-761643903	S3-577387748	address,name_char_tfidf,name_fuzzy,name_token	4	11.0
S1-761643903	S3-578523134	address	1	4.0
S1-761643903	S3-588175833	name_char_tfidf,name_fuzzy,name_token	3	3.0
S1-761643903	S3-597503928	address	1	4.0
S1-761643903	S3-608881727	name_fuzzy	1	0.6206896551724138
S1-761643903	S3-642852797	name_fuzzy	1	0.5925925925925926
S1-761643903	S3-723579960	name_token	1	2.0
S1-761643903	S3-754679139	name_char_tfidf,name_token	2	2.0
S1-761643903	S3-779205248	name_char_tfidf,name_token	2	2.0
S1-761643903	S3-781216657	name_char_tfidf,name_fuzzy	2	0.6153846153846154
S1-761643903	S3-781362998	name_token	1	2.0
S1-761643903	S3-788972920	address	1	4.0
S1-761643903	S3-804786640	name_char_tfidf,name_token	2	2.0
S1-761643903	S3-830395600	name_token	1	2.0
S1-761643903	S3-85820406	name_char_tfidf,name_fuzzy,name_token	3	3.0
S1-761643903	S3-872624603	address	1	5.0
S1-761643903	S3-872988289	name_fuzzy	1	0.625
S1-761643903	S3-874570178	name_char_tfidf,name_fuzzy,name_token	3	3.0
S1-761643903	S3-902600024	address	1	4.0
S1-761643903	S3-938952505	address	1	4.0
S1-761643903	S3-95105130	name_token	1	3.0
S1-761643903	S3-963383955	name_char_tfidf,name_token	2	3.0
S1-761643903	S3-968348675	name_token	1	2.0
S1-761643903	S3-975207111	name_char_tfidf,name_token	2	2.0
S1-761643903	S3-98497553	name_fuzzy	1	0.6666666666666667
S1-761643903	S3-999783698	address	1	4.0
S1-764114843	S2-122888441	name_token	1	2.0
S1-764114843	S2-140481620	name_token	1	2.0
S1-764114843	S2-150646254	name_token	1	2.0
S1-764114843	S2-220447747	name_fuzzy,name_token	2	2.0
S1-764114843	S2-226483266	address,name_char_tfidf,name_fuzzy,name_token	4	6.0
S1-764114843	S2-306430100	name_fuzzy	1	0.6222222222222222
S1-764114843	S2-31341374	name_token	1	2.0
S1-764114843	S2-335456808	address,name_char_tfidf,name_fuzzy	3	2.0
S1-764114843	S2-397537264	name_token	1	2.0
S1-764114843	S2-404909141	name_char_tfidf,name_fuzzy,name_token	3	2.0
S1-764114843	S2-445199257	name_token	1	2.0
S1-764114843	S2-447394306	name_fuzzy,name_token	2	2.0
S1-764114843	S2-470921507	name_char_tfidf,name_fuzzy,name_token	3	2.0
S1-764114843	S2-492049010	name_fuzzy,name_token	2	2.0
S1-764114843	S2-505379864	name_fuzzy,name_token	2	2.0
S1-764114843	S2-5217281	name_token	1	2.0
S1-764114843	S2-581541481	name_token	1	2.0
S1-764114843	S2-605856308	name_token	1	2.0
S1-764114843	S2-614652836	name_token	1	2.0
S1-764114843	S2-687528363	name_char_tfidf,name_token	2	2.0
S1-764114843	S2-758565798	name_fuzzy	1	0.6341463414634146
S1-764114843	S2-772202259	name_fuzzy,name_token	2	2.0
S1-764114843	S2-928779091	name_fuzzy,name_token	2	2.0
S1-764114843	S2-963615524	name_token	1	2.0
S1-764114843	S2-975115401	name_token	1	2.0
S1-764114843	S2-976188081	name_fuzzy,name_token	2	2.0
S1-764114843	S3-123927121	name_token	1	2.0
S1-764114843	S3-128681471	name_token	1	2.0
S1-764114843	S3-148568146	address	1	2.0
S1-764114843	S3-187040852	name_token	1	2.0
S1-764114843	S3-196729968	name_char_tfidf,name_fuzzy,name_token	3	2.0
S1-764114843	S3-20014743	name_token	1	2.0
S1-764114843	S3-275434419	name_token	1	2.0
S1-764114843	S3-28514458	name_char_tfidf,name_fuzzy,name_token	3	2.0
S1-764114843	S3-295580216	name_token	1	2.0
S1-764114843	S3-33108087	name_fuzzy,name_token	2	2.0
S1-764114843	S3-337989813	name_fuzzy	1	0.55
S1-764114843	S3-454739569	name_fuzzy	1	0.55
S1-764114843	S3-495692553	name_char_tfidf,name_fuzzy,name_token	3	2.0
S1-764114843	S3-522075224	name_fuzzy,name_token	2	2.0
S1-764114843	S3-522523948	name_token	1	2.0
S1-764114843	S3-597887235	name_fuzzy,name_token	2	2.0
S1-764114843	S3-601055631	name_char_tfidf,name_fuzzy,name_token	3	2.0
S1-764114843	S3-640154510	name_char_tfidf,name_fuzzy,name_token	3	2.0
S1-764114843	S3-6496428	name_fuzzy,name_token	2	2.0
S1-764114843	S3-686567177	name_char_tfidf,name_fuzzy,name_token	3	2.0
S1-764114843	S3-689519157	name_token	1	2.0
S1-764114843	S3-720911904	name_fuzzy	1	0.56
S1-764114843	S3-756422100	name_token	1	2.0
S1-764114843	S3-808658444	name_fuzzy	1	0.5714285714285714
S1-764114843	S3-819674960	name_token	1	2.0
S1-764114843	S3-883961161	name_char_tfidf,name_fuzzy,name_token	3	2.0
S1-764114843	S3-886481758	name_token	1	2.0
S1-764114843	S3-945449810	name_token	1	2.0
S1-764114843	S3-956978963	name_char_tfidf,name_fuzzy,name_token	3	2.0
S1-764114843	S3-967335362	name_char_tfidf,name_token	2	2.0
S1-764114843	S3-978119738	name_char_tfidf,name_fuzzy,name_token	3	2.0
S1-764114843	S3-987200847	name_token	1	2.0
S1-764114843	S3-993347090	name_fuzzy	1	0.5531914893617021
S1-76427580	S2-11259438	address	1	3.0
S1-76427580	S2-185058492	address	1	4.0
S1-76427580	S2-218069421	address	1	2.0
S1-76427580	S2-247485274	address	1	2.0
S1-76427580	S2-298093498	address	1	3.0
S1-76427580	S2-414776774	address	1	2.0
S1-76427580	S2-439776720	address	1	2.0
S1-76427580	S2-487270276	address	1	2.0
S1-76427580	S2-487661454	name_token	1	2.0
S1-76427580	S2-501217318	address,name_char_tfidf,name_fuzzy,name_token	4	4.0
S1-76427580	S2-533438235	address	1	3.0
S1-76427580	S2-551779619	address	1	2.0
S1-76427580	S2-581867874	address,name_char_tfidf,name_fuzzy,name_token	4	4.0
S1-76427580	S2-650341418	address	1	2.0
S1-76427580	S2-670721917	name_fuzzy	1	0.56
S1-76427580	S2-684083056	address	1	2.0
S1-76427580	S2-718336615	address	1	2.0
S1-76427580	S2-731586602	name_fuzzy	1	0.6086956521739131
S1-76427580	S2-766741684	address	1	2.0
S1-76427580	S2-780084112	address	1	2.0
S1-76427580	S2-798271666	address	1	4.0
S1-76427580	S2-839750178	address	1	3.0
S1-76427580	S2-934991945	address	1	4.0
S1-76427580	S3-261795938	address	1	2.0
S1-76427580	S3-292908301	address	1	4.0
S1-76427580	S3-338705150	address	1	2.0
S1-76427580	S3-460063874	address	1	2.0
S1-76427580	S3-463331089	name_char_tfidf,name_fuzzy,name_token	3	2.0
S1-76427580	S3-471457117	name_fuzzy	1	0.5714285714285714
S1-76427580	S3-538715035	address	1	2.0
S1-76427580	S3-564407220	name_char_tfidf,name_fuzzy,name_token	3	4.0
S1-76427580	S3-57029804	address	1	2.0
S1-76427580	S3-616469933	address	1	2.0
S1-76427580	S3-664482919	address	1	2.0
S1-76427580	S3-742117009	address	1	2.0
S1-76427580	S3-805645329	name_char_tfidf,name_token	2	2.0
S1-76427580	S3-857179791	address	1	2.0
S1-7646325	S2-109579023	address,name_char_tfidf,name_fuzzy,name_token	4	8.0
S1-7646325	S2-115426225	name_token	1	2.0
S1-7646325	S2-174949950	name_token	1	2.0
S1-7646325	S2-224087352	name_token	1	2.0
S1-7646325	S2-26141836	name_token	1	2.0
S1-7646325	S2-31341374	address	1	2.0
S1-7646325	S2-454956556	address	1	2.0
S1-7646325	S2-463027499	name_token	1	2.0
S1-7646325	S2-467668989	name_token	1	2.0
S1-7646325	S2-48111899	name_token	1	2.0
S1-7646325	S2-505682208	name_token	1	2.0
S1-7646325	S2-522052970	name_token	1	2.0
S1-7646325	S2-532686407	name_token	1	2.0
S1-7646325	S2-564590565	name_fuzzy	1	0.576271186440678
S1-7646325	S2-583982089	name_token	1	2.0
S1-7646325	S2-631059968	name_token	1	2.0
S1-7646325	S2-642232023	name_token	1	2.0
S1-7646325	S2-693822680	name_token	1	2.0
S1-7646325	S2-804756210	name_token	1	2.0
S1-7646325	S2-808464735	name_char_tfidf,name_fuzzy,name_token	3	6.0
S1-7646325	S2-808602491	name_token	1	2.0
S1-7646325	S2-820757471	name_token	1	2.0
S1-7646325	S2-828492462	name_char_tfidf,name_fuzzy,name_token	3	4.0
S1-7646325	S2-89074588	name_fuzzy,name_token	2	2.0
S1-7646325	S2-912888794	name_token	1	2.0
S1-7646325	S2-926880422	name_token	1	2.0
S1-7646325	S2-92751724	name_token	1	2.0
S1-7646325	S2-931493665	name_token	1	2.0
S1-7646325	S2-946340575	name_token	1	2.0
S1-7646325	S2-992160407	address,name_char_tfidf,name_fuzzy,name_token	4	6.0
S1-7646325	S3-168099415	name_token	1	2.0
S1-7646325	S3-176135150	name_token	1	2.0
S1-7646325	S3-221080971	name_token	1	2.0
S1-7646325	S3-230641491	address	1	2.0
S1-7646325	S3-242965873	name_fuzzy,name_token	2	2.0
S1-7646325	S3-283937649	address	1	2.0
S1-7646325	S3-363886325	name_token	1	2.0
S1-7646325	S3-368228891	name_token	1	2.0
S1-7646325	S3-380297749	name_token	1	2.0
S1-7646325	S3-395656369	name_token	1	2.0
S1-7646325	S3-40097878	name_fuzzy,name_token	2	2.0
S1-7646325	S3-507486541	name_token	1	2.0
S1-7646325	S3-539491698	name_token	1	2.0
S1-7646325	S3-550600723	name_token	1	2.0
S1-7646325	S3-608304555	address	1	2.0
S1-7646325	S3-732530198	address	1	2.0
S1-7646325	S3-78794978	name_token	1	2.0
S1-7646325	S3-842676634	name_token	1	2.0
S1-7646325	S3-849757513	name_token	1	2.0
S1-7646325	S3-89660085	address	1	2.0
S1-7646325	S3-930550638	name_token	1	2.0
S1-7646325	S3-932581857	name_token	1	2.0
S1-7646325	S3-958920797	name_token	1	2.0
S1-7646325	S3-978697712	name_fuzzy	1	0.5555555555555556
S1-7646325	S3-992336892	name_token	1	2.0
S1-764726689	S2-106704991	name_token	1	4.0
S1-764726689	S2-157133082	name_char_tfidf,name_fuzzy,name_token	3	6.0
S1-764726689	S2-159791470	name_token	1	4.0
S1-764726689	S2-170290358	name_char_tfidf,name_token	2	4.0
S1-764726689	S2-176599931	name_token	1	4.0
S1-764726689	S2-212940261	address,name_char_tfidf,name_fuzzy,name_token	4	6.0
S1-764726689	S2-22478614	name_char_tfidf,name_fuzzy,name_token	3	4.0
S1-764726689	S2-242514743	name_fuzzy	1	0.6909090909090909
S1-764726689	S2-269786556	name_char_tfidf,name_fuzzy,name_token	3	4.0
S1-764726689	S2-278036291	name_token	1	4.0
S1-764726689	S2-32633855	address,name_char_tfidf,name_fuzzy,name_token	4	6.0
S1-764726689	S2-327142781	name_char_tfidf,name_token	2	6.0
S1-764726689	S2-333299277	name_fuzzy	1	0.7450980392156863
S1-764726689	S2-391248156	name_char_tfidf,name_fuzzy	2	0.7111111111111111
S1-764726689	S2-395530013	name_char_tfidf,name_fuzzy,name_token	3	4.0
S1-764726689	S2-395653740	address,name_char_tfidf,name_fuzzy,name_token	4	6.0
S1-764726689	S2-409050744	name_char_tfidf	1	0.5666985327020088
S1-764726689	S2-413323614	name_char_tfidf,name_fuzzy	2	0.8
S1-764726689	S2-418222556	name_char_tfidf,name_fuzzy,name_token	3	4.0
S1-764726689	S2-446908394	name_token	1	4.0
S1-764726689	S2-460585251	name_char_tfidf,name_token	2	4.0
S1-764726689	S2-462231025	name_token	1	4.0
S1-764726689	S2-495368974	name_char_tfidf,name_fuzzy,name_token	3	4.0
S1-764726689	S2-543156737	name_token	1	4.0
S1-764726689	S2-569053927	name_char_tfidf,name_fuzzy	2	0.8205128205128205
S1-764726689	S2-59682445	name_fuzzy,name_token	2	4.0
S1-764726689	S2-645811582	name_char_tfidf	1	0.5409784546570828
S1-764726689	S2-654805913	name_char_tfidf,name_fuzzy,name_token	3	4.0
S1-764726689	S2-656743484	name_char_tfidf,name_fuzzy,name_token	3	6.0
S1-764726689	S2-726215931	name_char_tfidf,name_fuzzy,name_token	3	4.0
S1-764726689	S2-750402615	name_char_tfidf,name_fuzzy	2	0.7
S1-764726689	S2-758324743	name_token	1	4.0
S1-764726689	S2-785838461	name_token	1	4.0
S1-764726689	S2-801276530	name_fuzzy	1	0.7346938775510203
S1-764726689	S2-810421188	address,name_char_tfidf,name_fuzzy,name_token	4	4.0
S1-764726689	S2-847723783	name_char_tfidf,name_fuzzy,name_token	3	4.0
S1-764726689	S2-891653500	name_char_tfidf,name_fuzzy,name_token	3	4.0
S1-764726689	S2-895434442	name_token	1	4.0
S1-764726689	S2-914659045	name_char_tfidf,name_fuzzy,name_token	3	4.0
S1-764726689	S2-949042788	name_char_tfidf,name_fuzzy,name_token	3	4.0
S1-764726689	S2-966870365	name_char_tfidf	1	0.610763915067641
S1-764726689	S2-973201092	name_char_tfidf,name_token	2	4.0
S1-764726689	S2-989014134	name_fuzzy	1	0.7058823529411764
S1-764726689	S3-104517610	name_fuzzy	1	0.7111111111111111
S1-764726689	S3-132450203	name_fuzzy	1	0.7169811320754718
S1-764726689	S3-182770463	name_char_tfidf,name_token	2	4.0
S1-764726689	S3-183987621	name_fuzzy	1	0.7017543859649122
S1-764726689	S3-189098914	name_fuzzy	1	0.7234042553191489
S1-764726689	S3-19144056	name_char_tfidf,name_fuzzy,name_token	3	4.0
S1-764726689	S3-199517079	name_fuzzy	1	0.7450980392156863
S1-764726689	S3-214159771	name_char_tfidf,name_token	2	4.0
S1-764726689	S3-286532146	name_char_tfidf,name_fuzzy,name_token	3	4.0
S1-764726689	S3-298089386	name_char_tfidf,name_fuzzy,name_token	3	6.0
S1-764726689	S3-299276044	name_token	1	4.0
S1-764726689	S3-321244810	name_char_tfidf,name_fuzzy	2	0.76
S1-764726689	S3-339487287	name_char_tfidf,name_fuzzy,name_token	3	4.0
S1-764726689	S3-489829964	name_char_tfidf,name_fuzzy,name_token	3	4.0
S1-764726689	S3-517135813	name_char_tfidf,name_fuzzy,name_token	3	4.0
S1-764726689	S3-527740187	name_char_tfidf,name_token	2	4.0
S1-764726689	S3-573324446	name_char_tfidf,name_fuzzy	2	0.7555555555555555
S1-764726689	S3-607623256	name_char_tfidf,name_fuzzy,name_token	3	4.0
S1-764726689	S3-612807069	name_char_tfidf,name_fuzzy	2	0.7017543859649122
S1-764726689	S3-638199910	name_char_tfidf,name_fuzzy,name_token	3	4.0
S1-764726689	S3-644124586	name_char_tfidf,name_fuzzy,name_token	3	6.0
S1-764726689	S3-698519941	address,name_char_tfidf,name_fuzzy,name_token	4	4.0
S1-764726689	S3-749575388	name_char_tfidf,name_fuzzy,name_token	3	4.0
S1-764726689	S3-759799134	address,name_char_tfidf,name_fuzzy,name_token	4	6.0
S1-764726689	S3-789143446	name_char_tfidf	1	0.5409784546570828
S1-764726689	S3-829661888	name_char_tfidf,name_fuzzy,name_token	3	6.0
S1-764726689	S3-841876706	name_char_tfidf,name_fuzzy	2	0.8
S1-764726689	S3-860023717	name_fuzzy	1	0.7083333333333333
S1-764726689	S3-981690122	address,name_char_tfidf,name_fuzzy,name_token	4	4.0
S1-76507658	S2-192196269	address,name_char_tfidf,name_fuzzy,name_token	4	4.0
S1-76507658	S2-199917633	address,name_char_tfidf,name_fuzzy,name_token	4	5.0
S1-76507658	S2-201778782	name_fuzzy	1	0.5641025641025641
S1-76507658	S2-208015340	address,name_char_tfidf,name_fuzzy,name_token	4	4.0
S1-76507658	S2-20885020	name_fuzzy,name_token	2	2.0
S1-76507658	S2-221883964	name_fuzzy	1	0.55
S1-76507658	S2-23906512	name_fuzzy	1	0.5853658536585367
S1-76507658	S2-245581364	name_token	1	2.0
S1-76507658	S2-257283762	name_char_tfidf,name_fuzzy,name_token	3	2.0
S1-76507658	S2-316942619	name_token	1	2.0
S1-76507658	S2-322389406	name_fuzzy	1	0.5581395348837209
S1-76507658	S2-322623369	name_fuzzy	1	0.5789473684210527
S1-76507658	S2-338928322	name_char_tfidf,name_fuzzy,name_token	3	3.0
S1-76507658	S2-398307169	name_token	1	2.0
S1-76507658	S2-400158291	name_token	1	1.0
S1-76507658	S2-408071896	name_token	1	2.0
S1-76507658	S2-431566464	name_fuzzy	1	0.5625
S1-76507658	S2-447548954	name_char_tfidf,name_fuzzy,name_token	3	3.0
S1-76507658	S2-497910474	name_char_tfidf,name_fuzzy,name_token	3	2.0
S1-76507658	S2-530851262	address	1	2.0
S1-76507658	S2-576245318	name_char_tfidf,name_fuzzy,name_token	3	2.0
S1-76507658	S2-595844832	name_token	1	2.0
S1-76507658	S2-628349925	name_char_tfidf,name_token	2	2.0
S1-76507658	S2-768552033	name_char_tfidf,name_fuzzy,name_token	3	2.0
S1-76507658	S2-769829429	name_fuzzy,name_token	2	2.0
S1-76507658	S2-802478684	name_char_tfidf,name_fuzzy,name_token	3	2.0
S1-76507658	S2-837085920	name_fuzzy,name_token	2	2.0
S1-76507658	S2-867843414	name_token	1	1.0
S1-76507658	S2-873793041	name_char_tfidf	1	0.35157457216702237
S1-76507658	S2-882042201	name_char_tfidf,name_fuzzy,name_token	3	2.0
S1-76507658	S2-897078932	name_char_tfidf,name_fuzzy,name_token	3	2.0
S1-76507658	S2-900685606	name_char_tfidf,name_fuzzy,name_token	3	3.0
S1-76507658	S2-925813979	name_char_tfidf,name_fuzzy,name_token	3	2.0
S1-76507658	S2-951004133	name_fuzzy	1	0.5853658536585367
S1-76507658	S3-103393475	name_char_tfidf,name_fuzzy,name_token	3	2.0
S1-76507658	S3-148447620	name_char_tfidf,name_fuzzy,name_token	3	2.0
S1-76507658	S3-149922588	name_token	1	2.0
S1-76507658	S3-173845704	name_char_tfidf,name_fuzzy,name_token	3	2.0
