source1_entity_id	matched_entity_id	source
S1-437160768	S2-14923491	S2
S1-437160768	S2-959744313	S2
S1-437160768	S3-168762128	S3
S1-851691629	S2-252776654	S2
S1-122110258	S3-961663163	S3
S1-122110258	S2-742318541	S2
S1-122110258	S2-333158498	S2
S1-122110258	S3-792917836	S3
S1-691616670	S3-806305714	S3
S1-691616670	S2-229208967	S2
S1-508556830	S3-507433285	S3
S1-508556830	S2-484223463	S2
S1-508556830	S3-790409405	S3
S1-136330836	S2-455167448	S2
S1-136330836	S3-806121027	S3
S1-136330836	S2-249593831	S2
S1-136330836	S3-705765437	S3
S1-242173296	S2-205076604	S2
S1-242173296	S3-256261594	S3
S1-242173296	S3-537176280	S3
S1-242173296	S2-778410077	S2
S1-831832982	S3-389383110	S3
S1-831832982	S2-213707708	S2
S1-97039363	S2-494842407	S2
S1-97039363	S3-753804200	S3
S1-22110427	S3-638360623	S3
S1-22110427	S3-356070868	S3
S1-22110427	S3-675623824	S3
S1-22110427	S3-587226018	S3
S1-22110427	S2-831293264	S2
S1-637427281	S3-830964311	S3
S1-637427281	S2-122524155	S2
S1-637427281	S3-645919703	S3
S1-637427281	S2-236096156	S2
S1-637427281	S2-566287972	S2
S1-637427281	S3-424230325	S3
S1-856896940	S2-789110666	S2
S1-856896940	S2-364231883	S2
S1-856896940	S3-47072592	S3
S1-856896940	S3-266810409	S3
S1-890205422	S2-305340416	S2
S1-890205422	S3-633181433	S3
S1-890205422	S2-606084136	S2
S1-890205422	S2-66439181	S2
S1-764615961	S2-716055678	S2
S1-764615961	S3-66569762	S3
S1-764615961	S2-113005812	S2
S1-764615961	S2-720980623	S2
S1-49951170	S3-700705702	S3
S1-49951170	S3-545434974	S3
S1-49951170	S3-781754619	S3
S1-49951170	S2-609218503	S2
S1-49951170	S3-282736373	S3
S1-49951170	S3-612536635	S3
S1-988460827	S3-235146546	S3
S1-988460827	S3-817688090	S3
S1-988460827	S2-611030688	S2
S1-988460827	S3-302773564	S3
S1-988460827	S2-517317769	S2
S1-988460827	S2-597568465	S2
S1-988460827	S2-29209860	S2
S1-499068091	S2-705144353	S2
S1-499068091	S3-516872313	S3
S1-499068091	S2-688370998	S2
S1-586425894	S2-286253136	S2
S1-597603223	S3-10943352	S3
S1-597603223	S2-846792236	S2
S1-597603223	S2-985296455	S2
S1-792174639	S3-977455618	S3
S1-792174639	S2-779821012	S2
S1-792174639	S2-800318557	S2
S1-792174639	S3-379199445	S3
S1-792174639	S2-222551370	S2
S1-533419421	S3-373346664	S3
S1-533419421	S3-924062635	S3
S1-533419421	S3-324849460	S3
S1-533419421	S2-428375790	S2
S1-266594653	S3-959088403	S3
S1-266594653	S3-4801510	S3
S1-266594653	S3-343710379	S3
S1-266594653	S3-564197511	S3
S1-266594653	S3-675815950	S3
S1-266594653	S2-336401327	S2
S1-149000123	S2-285966214	S2
S1-149000123	S3-437570035	S3
S1-149000123	S3-798507500	S3
S1-149000123	S3-927373771	S3
S1-149000123	S2-46818637	S2
S1-149000123	S2-432516071	S2
S1-608054330	S3-636918404	S3
S1-608054330	S3-176545013	S3
S1-608054330	S2-855417901	S2
S1-740298214	S3-897244391	S3
S1-740298214	S2-644804421	S2
S1-740298214	S2-493873333	S2
S1-740298214	S3-175921380	S3
S1-740298214	S3-98321616	S3
S1-568403784	S3-290731925	S3
S1-568403784	S2-275304343	S2
S1-54912178	S2-661623053	S2
S1-54912178	S3-382641472	S3
S1-54912178	S2-118950593	S2
S1-384396621	S2-250406328	S2
S1-384396621	S2-681847073	S2
S1-384396621	S3-246244568	S3
S1-384396621	S3-53997183	S3
S1-384396621	S3-714847380	S3
S1-199763730	S2-535972992	S2
S1-945362170	S2-150660247	S2
S1-945362170	S2-476044768	S2
S1-945362170	S2-46446326	S2
S1-945362170	S2-852619561	S2
S1-871030426	S3-82830601	S3
S1-871030426	S2-973131312	S2
S1-871030426	S2-750071763	S2
S1-709817059	S2-278545362	S2
S1-709817059	S3-736156508	S3
S1-709817059	S2-427743482	S2
S1-337314000	S3-25224144	S3
S1-337314000	S2-832152196	S2
S1-337314000	S3-501643393	S3
S1-124292422	S3-504764163	S3
S1-124292422	S3-113282822	S3
S1-124292422	S3-511933255	S3
S1-649163301	S3-943272773	S3
S1-649163301	S2-99340132	S2
S1-649163301	S3-692132369	S3
S1-649163301	S2-496953842	S2
S1-649163301	S3-25867092	S3
S1-210848910	S3-173178048	S3
S1-210848910	S3-569254186	S3
S1-210848910	S3-968141897	S3
S1-776552204	S3-812605389	S3
S1-776552204	S2-685486814	S2
S1-776552204	S3-132149850	S3
S1-776552204	S3-562467671	S3
S1-776552204	S2-224403537	S2
S1-467153862	S2-794992428	S2
S1-467153862	S3-917312077	S3
S1-467153862	S2-144199727	S2
S1-467153862	S3-430229143	S3
S1-885218109	S3-461156703	S3
S1-885218109	S2-869611388	S2
S1-408738636	S2-901130845	S2
S1-446194636	S2-72600388	S2
S1-470840183	S2-277198605	S2
S1-470840183	S3-445799702	S3
S1-470840183	S3-32731706	S3
S1-470840183	S3-842478333	S3
S1-761077575	S2-740739641	S2
S1-761077575	S2-14855918	S2
S1-761077575	S3-549568787	S3
S1-761077575	S3-669016670	S3
S1-307206986	S3-829162816	S3
S1-307206986	S3-399457555	S3
S1-307206986	S3-574291560	S3
S1-729846052	S3-508195378	S3
S1-729846052	S2-470198936	S2
S1-859777038	S2-328182640	S2
S1-859777038	S2-751656344	S2
S1-859777038	S3-971255338	S3
S1-167615008	S3-532866421	S3
S1-167615008	S3-884535866	S3
S1-167615008	S3-867562795	S3
S1-226485644	S3-952079781	S3
S1-226485644	S2-571256432	S2
S1-226485644	S2-98076607	S2
S1-226485644	S3-747819652	S3
S1-792595283	S2-887338722	S2
S1-792595283	S2-681136687	S2
S1-792595283	S3-937229692	S3
S1-792595283	S2-601422672	S2
S1-42124655	S3-626790381	S3
S1-42124655	S3-635712997	S3
S1-42124655	S2-403976377	S2
S1-580584358	S2-616373038	S2
S1-580584358	S3-832888050	S3
S1-580584358	S2-290583117	S2
S1-580584358	S2-824112869	S2
S1-580584358	S3-888372019	S3
S1-111639826	S3-513800962	S3
S1-111639826	S3-265464266	S3
S1-111639826	S2-832002263	S2
S1-82389662	S2-123047957	S2
S1-82389662	S3-939939893	S3
S1-82389662	S2-15857579	S2
S1-82389662	S3-746494338	S3
S1-82389662	S2-286131180	S2
S1-82389662	S3-892029670	S3
S1-538598117	S2-939590244	S2
S1-538598117	S2-991248207	S2
S1-538598117	S3-614860121	S3
S1-526806586	S2-377388203	S2
S1-688078024	S3-952802960	S3
S1-688078024	S3-136344845	S3
S1-688078024	S3-431735131	S3
S1-688078024	S3-228243551	S3
S1-20459911	S3-419504896	S3
S1-20459911	S2-203111692	S2
S1-977387084	S3-369837293	S3
S1-977387084	S2-575824230	S2
S1-667860262	S3-798120261	S3
S1-667860262	S3-136826694	S3
S1-667860262	S3-55108852	S3
S1-255217115	S3-530772058	S3
S1-255217115	S2-798805961	S2
S1-255217115	S2-708269998	S2
S1-255217115	S2-276744196	S2
S1-255217115	S3-505263408	S3
S1-255217115	S3-662542111	S3
S1-283806184	S3-850721431	S3
S1-283806184	S3-38134376	S3
S1-57697830	S2-923910481	S2
S1-57697830	S2-752663122	S2
S1-57697830	S3-778766190	S3
S1-526536568	S3-654550161	S3
S1-526536568	S3-745172562	S3
S1-526536568	S2-616259281	S2
S1-526536568	S2-943709574	S2
S1-910998658	S3-875790581	S3
S1-910998658	S3-751599008	S3
S1-484621864	S2-61860079	S2
S1-839348084	S3-4255718	S3
S1-839348084	S2-691979440	S2
S1-839348084	S3-114150597	S3
S1-750331541	S3-121085378	S3
S1-750331541	S3-918436032	S3
S1-750331541	S2-119100080	S2
S1-750331541	S2-988201646	S2
S1-881444176	S2-131987204	S2
S1-881444176	S2-708906980	S2
S1-881444176	S3-535345898	S3
S1-707350749	S3-789028661	S3
S1-707350749	S3-646684256	S3
S1-707350749	S2-649684729	S2
S1-707350749	S2-86334777	S2
S1-707350749	S3-516377907	S3
S1-861026905	S3-703425828	S3
S1-861026905	S3-990731135	S3
S1-861026905	S3-442812597	S3
S1-861026905	S2-781006244	S2
S1-551381407	S3-441084346	S3
S1-551381407	S2-110505014	S2
S1-551381407	S3-530589435	S3
S1-551381407	S2-826089524	S2
S1-551381407	S3-74119767	S3
S1-131016124	S3-628440036	S3
S1-131016124	S2-24931814	S2
S1-92659057	S3-890624630	S3
S1-92659057	S2-980643206	S2
S1-719875326	S3-114218815	S3
S1-719875326	S3-91974392	S3
S1-312055203	S3-860993220	S3
S1-312055203	S2-45700905	S2
S1-312055203	S2-317506018	S2
S1-340357885	S2-915108377	S2
S1-340357885	S3-361658724	S3
S1-340357885	S3-469586750	S3
S1-340357885	S3-150903911	S3
S1-464095516	S2-80487795	S2
S1-464095516	S3-359509730	S3
S1-464095516	S3-678656076	S3
S1-464095516	S3-49996510	S3
S1-464095516	S2-80666529	S2
S1-558219253	S3-72999449	S3
S1-558219253	S3-166949745	S3
S1-558219253	S2-894761114	S2
S1-36747334	S3-906686772	S3
S1-336696596	S2-194585379	S2
S1-336696596	S3-217594147	S3
S1-336696596	S3-820418163	S3
S1-336696596	S2-585825133	S2
S1-20960301	S3-238588179	S3
S1-20960301	S2-548638935	S2
S1-20960301	S2-26018375	S2
S1-562351912	S3-246318984	S3
S1-562351912	S2-508194426	S2
S1-562351912	S2-668136755	S2
S1-741472825	S3-97803351	S3
S1-741472825	S3-745684606	S3
S1-741472825	S3-433861474	S3
S1-741472825	S3-633014900	S3
S1-741472825	S2-739152556	S2
S1-299787574	S3-452006509	S3
S1-299787574	S2-537177765	S2
S1-299787574	S3-538945899	S3
S1-299787574	S2-508740289	S2
S1-687676720	S3-763189762	S3
S1-687676720	S2-563280651	S2
S1-687676720	S3-258003811	S3
S1-841818002	S2-546593904	S2
S1-841818002	S2-169994855	S2
S1-841818002	S3-11050411	S3
S1-321682775	S2-520084875	S2
S1-321682775	S2-614642617	S2
S1-321682775	S3-849632073	S3
S1-449387618	S2-72346167	S2
S1-449387618	S2-400895768	S2
S1-378992164	S2-277192806	S2
S1-378992164	S2-66526566	S2
S1-415115242	S2-1248228	S2
S1-415115242	S3-67714101	S3
S1-415115242	S2-733677687	S2
S1-415115242	S3-422001083	S3
S1-415115242	S3-541623197	S3
S1-802897856	S3-644154282	S3
S1-802897856	S3-216445363	S3
S1-33537044	S2-703571182	S2
S1-33537044	S2-439782541	S2
S1-33537044	S3-96795992	S3
S1-634088131	S2-762719006	S2
S1-634088131	S2-920224969	S2
S1-634088131	S2-473013579	S2
S1-594750160	S2-740599230	S2
S1-594750160	S2-382007768	S2
S1-594750160	S3-637033888	S3
S1-594750160	S2-722218963	S2
S1-620858303	S3-801115039	S3
S1-620858303	S3-526536236	S3
S1-620858303	S2-270179219	S2
S1-620858303	S2-245654149	S2
S1-142810565	S2-944667124	S2
S1-142810565	S3-727208834	S3
S1-142810565	S3-967594420	S3
S1-142810565	S3-665100939	S3
S1-821457302	S2-40574099	S2
S1-720074550	S2-854951710	S2
S1-720074550	S3-807788958	S3
S1-720074550	S2-845463620	S2
S1-720074550	S3-541632690	S3
S1-470502238	S2-19343107	S2
S1-470502238	S3-985502412	S3
S1-470502238	S2-284436985	S2
S1-249273796	S2-413776834	S2
S1-249273796	S3-739651815	S3
S1-249273796	S3-479488494	S3
S1-392088879	S3-42658502	S3
S1-392088879	S2-212783372	S2
S1-392088879	S3-488286329	S3
S1-665516269	S2-485592522	S2
S1-665516269	S3-302265130	S3
S1-665516269	S2-954273446	S2
S1-369781892	S2-283444038	S2
S1-369781892	S3-115888887	S3
S1-369781892	S2-427296377	S2
S1-369781892	S2-516409317	S2
S1-831134491	S2-673026967	S2
S1-831134491	S3-747942414	S3
S1-831134491	S3-675378504	S3
S1-831134491	S3-259926988	S3
S1-621577396	S3-126366503	S3
S1-621577396	S3-946318503	S3
S1-621577396	S2-146930995	S2
S1-621577396	S3-936252012	S3
S1-619812064	S3-284708691	S3
S1-619812064	S3-614586286	S3
S1-619812064	S3-334570797	S3
S1-619812064	S2-475984609	S2
S1-201324198	S3-188293136	S3
S1-201324198	S2-133947914	S2
S1-201324198	S2-832629810	S2
S1-201324198	S3-728460576	S3
S1-91809450	S2-238425973	S2
S1-91809450	S3-867969574	S3
S1-91809450	S2-672003544	S2
S1-91809450	S3-75016540	S3
S1-459297936	S2-564766778	S2
S1-459297936	S2-392101686	S2
S1-810919651	S2-491159600	S2
S1-810919651	S2-635115096	S2
S1-810919651	S2-518079811	S2
S1-810919651	S3-444930138	S3
S1-568403049	S3-998244266	S3
S1-568403049	S3-987739944	S3
S1-568403049	S2-300591881	S2
S1-869154272	S3-308306321	S3
S1-869154272	S3-560078615	S3
S1-111353300	S3-416219943	S3
S1-111353300	S3-661404203	S3
S1-111353300	S2-875346003	S2
S1-824464094	S3-924468306	S3
S1-824464094	S3-697373475	S3
S1-147846978	S2-742177832	S2
S1-456085328	S3-280591626	S3
S1-456085328	S2-778160556	S2
S1-456085328	S2-70184259	S2
S1-456085328	S3-13888208	S3
S1-290339269	S3-685690142	S3
S1-290339269	S2-621480796	S2
S1-290339269	S3-455726895	S3
S1-290339269	S3-993991301	S3
S1-924128394	S3-375280206	S3
S1-924128394	S2-556622240	S2
S1-924128394	S2-115224108	S2
S1-45563729	S3-679552690	S3
S1-689456352	S2-174440337	S2
S1-257831084	S3-53118801	S3
S1-257831084	S2-153804835	S2
S1-257831084	S3-943002736	S3
S1-257831084	S2-116479671	S2
S1-681760245	S3-968681901	S3
S1-681760245	S3-240601840	S3
S1-681760245	S2-770012756	S2
S1-57780742	S3-410657710	S3
S1-57780742	S2-520545633	S2
S1-57780742	S2-99032502	S2
S1-101419407	S2-11673372	S2
S1-101419407	S3-247567356	S3
S1-784602622	S2-578789932	S2
S1-784602622	S3-18748070	S3
S1-784602622	S3-397738955	S3
S1-877818050	S3-20073851	S3
S1-877818050	S2-410798916	S2
S1-932395166	S2-886053194	S2
S1-932395166	S2-269502002	S2
S1-932395166	S3-557105760	S3
S1-542516465	S2-36468331	S2
S1-542516465	S2-629160056	S2
S1-542516465	S2-611472090	S2
S1-542516465	S3-683246238	S3
S1-542516465	S2-414586096	S2
S1-630494536	S2-605458161	S2
S1-630494536	S2-951317162	S2
S1-630494536	S3-117524287	S3
S1-630494536	S3-78735580	S3
S1-458207036	S3-18004186	S3
S1-458207036	S2-434317423	S2
S1-458207036	S3-419916773	S3
S1-458207036	S2-850105723	S2
S1-458207036	S3-78057376	S3
S1-362827315	S2-32233749	S2
S1-362827315	S3-667426491	S3
S1-265867563	S2-468859357	S2
S1-265867563	S3-794482573	S3
S1-797073110	S3-920238950	S3
S1-797073110	S2-532347678	S2
S1-399469329	S2-232664918	S2
S1-399469329	S3-941000584	S3
S1-399469329	S3-556572203	S3
S1-259679625	S3-838926214	S3
S1-259679625	S2-575081225	S2
S1-259679625	S2-6137244	S2
S1-259679625	S3-443919599	S3
S1-717843167	S2-185889193	S2
S1-717843167	S3-750195769	S3
S1-717843167	S3-431323688	S3
S1-717843167	S2-378511617	S2
S1-717843167	S2-747723658	S2
S1-170746828	S2-729479118	S2
S1-170746828	S3-731086064	S3
S1-29208003	S3-515490168	S3
S1-29208003	S2-599100718	S2
S1-29208003	S2-101707190	S2
S1-29208003	S3-553858342	S3
S1-29208003	S3-523089202	S3
S1-29208003	S3-127964596	S3
S1-985194203	S2-341528600	S2
S1-985194203	S3-832667365	S3
S1-985194203	S2-276674993	S2
S1-432543874	S3-312643187	S3
S1-432543874	S3-243090426	S3
S1-432543874	S3-248443615	S3
S1-432543874	S2-522175020	S2
S1-292333888	S3-911464482	S3
S1-292333888	S2-755858567	S2
S1-292333888	S3-167690186	S3
S1-292333888	S3-389542709	S3
S1-543921061	S3-270026908	S3
S1-543921061	S2-421336102	S2
S1-471448906	S3-350874278	S3
S1-471448906	S2-441489169	S2
S1-471448906	S3-334327920	S3
S1-471448906	S3-658086357	S3
S1-471448906	S3-783836684	S3
S1-136157050	S3-480686306	S3
S1-136157050	S2-990847867	S2
S1-136157050	S3-232692325	S3
S1-136157050	S2-50574296	S2
S1-136157050	S3-413960506	S3
S1-136157050	S3-763267856	S3
S1-136157050	S3-791994794	S3
S1-155344653	S2-642219787	S2
S1-155344653	S3-497839388	S3
S1-664887837	S3-866513198	S3
S1-664887837	S3-337370266	S3
S1-664887837	S2-153247351	S2
S1-664887837	S2-811590630	S2
S1-425675024	S3-632492006	S3
S1-658537131	S3-776319704	S3
S1-658537131	S2-321933997	S2
S1-658537131	S3-709836417	S3
S1-768417155	S2-946979179	S2
S1-768417155	S3-140801565	S3
S1-660445268	S2-877302475	S2
S1-660445268	S3-901170876	S3
S1-660445268	S2-306264068	S2
S1-893146390	S2-718344134	S2
S1-893146390	S2-443421906	S2
S1-893146390	S2-810022326	S2
S1-893146390	S3-177891046	S3
S1-893146390	S2-91950888	S2
S1-893146390	S3-87410958	S3
S1-893146390	S3-905062467	S3
S1-800901675	S3-822619389	S3
S1-800901675	S2-945854968	S2
S1-800901675	S3-242680819	S3
S1-800901675	S3-271046201	S3
S1-800901675	S3-642966414	S3
S1-800901675	S3-798823401	S3
S1-218140839	S2-607692430	S2
S1-218140839	S3-76220111	S3
S1-218140839	S2-643047759	S2
S1-218140839	S3-464262354	S3
S1-205454649	S2-368704227	S2
S1-205454649	S3-480932676	S3
S1-205454649	S2-169433986	S2
S1-524928786	S2-946498302	S2
S1-524928786	S3-821035232	S3
S1-524928786	S3-765775604	S3
S1-524928786	S3-215482020	S3
S1-524928786	S3-348478540	S3
S1-524928786	S2-525784117	S2
S1-125709478	S3-462644773	S3
S1-125709478	S2-827680242	S2
S1-125709478	S3-889955532	S3
S1-125709478	S2-496787371	S2
S1-876696484	S3-588854852	S3
S1-876696484	S2-844635009	S2
S1-876696484	S2-704343300	S2
S1-214745579	S2-43780534	S2
S1-214745579	S2-638012300	S2
S1-214745579	S3-945838250	S3
S1-214745579	S2-9674705	S2
S1-214745579	S3-284426163	S3
S1-889222959	S2-725546977	S2
S1-889222959	S2-113936218	S2
S1-889222959	S3-187672209	S3
S1-889222959	S3-949419479	S3
S1-889222959	S3-952181906	S3
S1-889222959	S2-286878626	S2
S1-51568920	S3-773362231	S3
S1-51568920	S3-211369794	S3
S1-682035216	S2-380794982	S2
S1-682035216	S3-244466041	S3
S1-225655893	S3-506864609	S3
S1-225655893	S3-138841062	S3
S1-225655893	S2-71570412	S2
S1-225655893	S3-747866955	S3
S1-225655893	S3-727228238	S3
S1-977171705	S2-708417474	S2
S1-977171705	S3-688334220	S3
S1-977171705	S3-421379229	S3
S1-977171705	S2-377234765	S2
S1-977171705	S2-354306523	S2
S1-977171705	S3-291067615	S3
S1-977171705	S2-824882560	S2
S1-244492992	S2-537947685	S2
S1-244492992	S3-15329714	S3
S1-244492992	S3-456674810	S3
S1-146312018	S2-33125209	S2
S1-146312018	S3-800549082	S3
S1-146312018	S2-80272729	S2
S1-146312018	S2-674092319	S2
S1-146312018	S2-903060443	S2
S1-443897230	S3-515848573	S3
S1-443897230	S3-654358010	S3
S1-443897230	S3-570816788	S3
S1-939603838	S2-490042353	S2
S1-939603838	S3-547438761	S3
S1-939603838	S2-94260042	S2
S1-939603838	S3-595720651	S3
S1-806847262	S2-954472382	S2
S1-806847262	S3-43154867	S3
S1-806847262	S2-366628255	S2
S1-806847262	S3-480778983	S3
S1-974835997	S3-759296283	S3
S1-974835997	S3-99323614	S3
S1-974835997	S2-827160085	S2
S1-14160905	S2-821844602	S2
S1-14160905	S2-381248468	S2
S1-14160905	S2-319041244	S2
S1-14160905	S3-934306929	S3
S1-14160905	S2-899669643	S2
S1-14160905	S3-4299029	S3
S1-773848875	S3-631379686	S3
S1-773848875	S2-245777875	S2
S1-634073418	S2-199130933	S2
S1-634073418	S2-601939390	S2
S1-518839389	S3-740558509	S3
S1-518839389	S2-763006226	S2
S1-518839389	S3-317765335	S3
S1-518839389	S2-270196890	S2
S1-518839389	S3-419353795	S3
S1-905121246	S3-737362862	S3
S1-905121246	S3-490587505	S3
S1-905121246	S2-993427196	S2
S1-905121246	S3-95824756	S3
S1-905121246	S3-237416648	S3
S1-905121246	S3-990941677	S3
S1-905121246	S2-631632748	S2
S1-680242782	S2-350205598	S2
S1-680242782	S3-220499795	S3
S1-680242782	S3-270832156	S3
S1-608258412	S3-401503706	S3
S1-608258412	S2-810986891	S2
S1-608258412	S2-144339819	S2
S1-608369126	S3-367414779	S3
S1-608369126	S2-941068402	S2
S1-673988369	S2-786769531	S2
S1-673988369	S3-684723032	S3
S1-673988369	S2-264199504	S2
S1-673988369	S2-357676311	S2
S1-85015717	S2-308165147	S2
S1-85015717	S2-566582391	S2
S1-85015717	S3-833199373	S3
S1-85015717	S2-800941321	S2
S1-85015717	S2-274833210	S2
S1-224096874	S2-57485716	S2
S1-224096874	S2-710381516	S2
S1-224096874	S2-928114823	S2
S1-224096874	S3-452777913	S3
S1-448738978	S2-655565713	S2
S1-448738978	S3-549562321	S3
S1-913267518	S2-557191384	S2
S1-913267518	S3-380908286	S3
S1-913267518	S3-466354555	S3
S1-913267518	S2-451013888	S2
S1-211383900	S2-422838826	S2
S1-211383900	S3-765822586	S3
S1-211383900	S2-797549721	S2
S1-211383900	S2-986102204	S2
S1-211383900	S3-733113697	S3
S1-211383900	S3-442229774	S3
S1-807895976	S3-576824693	S3
S1-807895976	S2-593760970	S2
S1-807895976	S2-474063592	S2
S1-807895976	S2-631628238	S2
S1-807895976	S3-320206083	S3
S1-534799627	S3-23921995	S3
S1-534799627	S2-569407312	S2
S1-534799627	S2-914849378	S2
S1-534799627	S3-22575463	S3
S1-974156317	S3-335237925	S3
S1-974156317	S3-343443369	S3
S1-743772432	S3-296340730	S3
S1-743772432	S3-278885489	S3
S1-743772432	S3-500001141	S3
S1-876574046	S2-329348433	S2
S1-876574046	S3-154543932	S3
S1-876574046	S3-79219138	S3
S1-876574046	S3-62367111	S3
S1-876574046	S3-895056460	S3
S1-807018535	S3-484248646	S3
S1-807018535	S3-665319904	S3
S1-807018535	S2-522759003	S2
S1-807018535	S3-247442775	S3
S1-807018535	S2-391342892	S2
S1-912991887	S2-29312169	S2
S1-912991887	S2-604090922	S2
S1-912991887	S3-993991292	S3
S1-807921690	S2-692498505	S2
S1-807921690	S3-429309134	S3
S1-807921690	S3-356535504	S3
S1-807921690	S3-26104709	S3
S1-49955718	S2-972929697	S2
S1-155929039	S2-143641526	S2
S1-155929039	S3-529007596	S3
S1-155929039	S3-476978965	S3
S1-155929039	S2-174471882	S2
S1-155929039	S2-326390370	S2
S1-783643393	S2-534740196	S2
S1-783643393	S3-244247741	S3
S1-783643393	S3-184704250	S3
S1-783643393	S2-35862931	S2
S1-443405762	S2-409439712	S2
S1-443405762	S2-752339594	S2
S1-443405762	S3-79950172	S3
S1-443405762	S3-430090495	S3
S1-774725635	S3-157461784	S3
S1-774725635	S2-878447400	S2
S1-774725635	S3-54097291	S3
S1-774725635	S2-970083781	S2
S1-774725635	S2-588377810	S2
S1-774725635	S3-623476227	S3
S1-35098157	S3-331807661	S3
S1-35098157	S3-187783266	S3
S1-35098157	S3-733695418	S3
S1-35098157	S2-607341259	S2
S1-100598770	S3-584034213	S3
S1-100598770	S2-478893705	S2
S1-100598770	S2-695401752	S2
S1-100598770	S2-563546340	S2
S1-100598770	S3-124703910	S3
S1-100598770	S3-134484159	S3
S1-989412620	S2-704478743	S2
S1-989412620	S3-136028081	S3
S1-989412620	S3-428743040	S3
S1-989412620	S3-703868563	S3
S1-989412620	S3-740877411	S3
S1-989412620	S2-801179381	S2
S1-523582511	S2-328884474	S2
S1-523582511	S3-729804800	S3
S1-30558497	S3-243940214	S3
S1-30558497	S2-741135546	S2
S1-28578244	S2-77583624	S2
S1-28578244	S3-687143551	S3
S1-515702630	S2-189622220	S2
S1-515702630	S3-217921091	S3
S1-515702630	S3-111076765	S3
S1-515702630	S3-656932236	S3
S1-515702630	S2-118143306	S2
S1-515702630	S3-347430415	S3
S1-803967425	S3-543570120	S3
S1-803967425	S3-172003882	S3
S1-803967425	S3-162790951	S3
S1-803967425	S3-245949096	S3
S1-803967425	S2-216779791	S2
S1-693612958	S2-652827730	S2
S1-693612958	S3-843299576	S3
S1-693612958	S3-767768566	S3
S1-774375459	S3-795987186	S3
S1-774375459	S3-740932650	S3
S1-774375459	S3-413697764	S3
S1-774375459	S2-200305649	S2
S1-774375459	S3-95290471	S3
S1-774375459	S3-486851520	S3
S1-583963539	S2-383456432	S2
S1-583963539	S2-434595318	S2
S1-583963539	S3-897245044	S3
S1-231148208	S2-511571326	S2
S1-231148208	S3-86883826	S3
S1-231148208	S2-617841998	S2
S1-327003988	S3-435391981	S3
S1-327003988	S3-296705189	S3
S1-327003988	S2-297682216	S2
S1-327003988	S3-245543735	S3
S1-78362278	S3-76099992	S3
S1-78362278	S2-441369548	S2
S1-78362278	S3-618642985	S3
S1-78362278	S3-708312671	S3
S1-17463957	S3-835462857	S3
S1-17463957	S2-399261475	S2
S1-17463957	S2-956607497	S2
S1-17463957	S3-827363192	S3
